,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
264.00000,2.30900,-0.28929,0.00228,0.01737,0.95708,-0.28929,0.00228,0.01737,0.95708
265.00000,2.31900,-0.29752,0.00275,0.01753,0.95455,-0.29752,0.00275,0.01753,0.95455
266.00000,2.32900,-0.30568,0.00320,0.01760,0.95197,-0.30568,0.00320,0.01760,0.95197
267.00000,2.33900,-0.31378,0.00364,0.01762,0.94932,-0.31378,0.00364,0.01762,0.94932
268.00000,2.34900,-0.32184,0.00407,0.01758,0.94662,-0.32184,0.00407,0.01758,0.94662
269.00000,2.35900,-0.32983,0.00449,0.01751,0.94387,-0.32983,0.00449,0.01751,0.94387
270.00000,2.36900,-0.33774,0.00487,0.01743,0.94107,-0.33774,0.00487,0.01743,0.94107
271.00000,2.37900,-0.34556,0.00520,0.01737,0.93822,-0.34556,0.00520,0.01737,0.93822
272.00000,2.38900,-0.35332,0.00547,0.01734,0.93533,-0.35332,0.00547,0.01734,0.93533
273.00000,2.39900,-0.36100,0.00569,0.01732,0.93239,-0.36100,0.00569,0.01732,0.93239
274.00000,2.40900,-0.36861,0.00588,0.01733,0.92940,-0.36861,0.00588,0.01733,0.92940
275.00000,2.41900,-0.37618,0.00603,0.01737,0.92637,-0.37618,0.00603,0.01737,0.92637
276.00000,2.42900,-0.38372,0.00620,0.01743,0.92326,-0.38372,0.00620,0.01743,0.92326
277.00000,2.43900,-0.39125,0.00643,0.01751,0.92010,-0.39125,0.00643,0.01751,0.92010
278.00000,2.44900,-0.39879,0.00670,0.01759,0.91685,-0.39879,0.00670,0.01759,0.91685
279.00000,2.45900,-0.40635,0.00696,0.01768,0.91352,-0.40635,0.00696,0.01768,0.91352
280.00000,2.46900,-0.41391,0.00721,0.01772,0.91012,-0.41391,0.00721,0.01772,0.91012
281.00000,2.47900,-0.42147,0.00743,0.01771,0.90664,-0.42147,0.00743,0.01771,0.90664
282.00000,2.48900,-0.42898,0.00763,0.01763,0.90311,-0.42898,0.00763,0.01763,0.90311
283.00000,2.49900,-0.43639,0.00779,0.01746,0.89956,-0.43639,0.00779,0.01746,0.89956
284.00000,2.50900,-0.44378,0.00786,0.01718,0.89594,-0.44378,0.00786,0.01718,0.89594
285.00000,2.51900,-0.45121,0.00785,0.01679,0.89223,-0.45121,0.00785,0.01679,0.89223
286.00000,2.52900,-0.45864,0.00775,0.01632,0.88844,-0.45864,0.00775,0.01632,0.88844
287.00000,2.53900,-0.46605,0.00756,0.01580,0.88459,-0.46605,0.00756,0.01580,0.88459
288.00000,2.54900,-0.47343,0.00730,0.01529,0.88067,-0.47343,0.00730,0.01529,0.88067
289.00000,2.55900,-0.48073,0.00699,0.01480,0.87671,-0.48073,0.00699,0.01480,0.87671
290.00000,2.56900,-0.48790,0.00661,0.01433,0.87276,-0.48790,0.00661,0.01433,0.87276
291.00000,2.57900,-0.49496,0.00616,0.01391,0.86878,-0.49496,0.00616,0.01391,0.86878
292.00000,2.58900,-0.50195,0.00566,0.01354,0.86477,-0.50195,0.00566,0.01354,0.86477
293.00000,2.59900,-0.50882,0.00513,0.01324,0.86075,-0.50882,0.00513,0.01324,0.86075
294.00000,2.60900,-0.51559,0.00458,0.01301,0.85673,-0.51559,0.00458,0.01301,0.85673
295.00000,2.61900,-0.52223,0.00403,0.01284,0.85270,-0.52223,0.00403,0.01284,0.85270
296.00000,2.62900,-0.52878,0.00347,0.01275,0.84865,-0.52878,0.00347,0.01275,0.84865
297.00000,2.63900,-0.53527,0.00291,0.01271,0.84458,-0.53527,0.00291,0.01271,0.84458
298.00000,2.64900,-0.54168,0.00235,0.01273,0.84049,-0.54168,0.00235,0.01273,0.84049
299.00000,2.65900,-0.54801,0.00179,0.01280,0.83637,-0.54801,0.00179,0.01280,0.83637
300.00000,2.66900,-0.55424,0.00127,0.01294,0.83226,-0.55424,0.00127,0.01294,0.83226
301.00000,2.67900,-0.56031,0.00078,0.01314,0.82818,-0.56031,0.00078,0.01314,0.82818
302.00000,2.68900,-0.56622,0.00032,0.01341,0.82415,-0.56622,0.00032,0.01341,0.82415
303.00000,2.69900,-0.57199,-0.00014,0.01376,0.82014,-0.57199,-0.00014,0.01376,0.82014
304.00000,2.70900,-0.57769,-0.00062,0.01418,0.81613,-0.57769,-0.00062,0.01418,0.81613
305.00000,2.71900,-0.58333,-0.00109,0.01467,0.81210,-0.58333,-0.00109,0.01467,0.81210
306.00000,2.72900,-0.58893,-0.00158,0.01520,0.80804,-0.58893,-0.00158,0.01520,0.80804
307.00000,2.73900,-0.59445,-0.00205,0.01576,0.80397,-0.59445,-0.00205,0.01576,0.80397
308.00000,2.74900,-0.59995,-0.00248,0.01635,0.79987,-0.59995,-0.00248,0.01635,0.79987
309.00000,2.75900,-0.60541,-0.00288,0.01694,0.79573,-0.60541,-0.00288,0.01694,0.79573
310.00000,2.76900,-0.61079,-0.00326,0.01754,0.79159,-0.61079,-0.00326,0.01754,0.79159
311.00000,2.77900,-0.61609,-0.00361,0.01815,0.78746,-0.61609,-0.00361,0.01815,0.78746
312.00000,2.78900,-0.62131,-0.00391,0.01875,0.78333,-0.62131,-0.00391,0.01875,0.78333
313.00000,2.79900,-0.62648,-0.00416,0.01933,0.77918,-0.62648,-0.00416,0.01933,0.77918
314.00000,2.80900,-0.63162,-0.00436,0.01986,0.77501,-0.63162,-0.00436,0.01986,0.77501
315.00000,2.81900,-0.63673,-0.00447,0.02032,0.77080,-0.63673,-0.00447,0.02032,0.77080
316.00000,2.82900,-0.64186,-0.00452,0.02071,0.76653,-0.64186,-0.00452,0.02071,0.76653
317.00000,2.83900,-0.64699,-0.00451,0.02102,0.76220,-0.64699,-0.00451,0.02102,0.76220
318.00000,2.84900,-0.65213,-0.00446,0.02128,0.75779,-0.65213,-0.00446,0.02128,0.75779
319.00000,2.85900,-0.65728,-0.00440,0.02148,0.75333,-0.65728,-0.00440,0.02148,0.75333
320.00000,2.86900,-0.66246,-0.00431,0.02162,0.74878,-0.66246,-0.00431,0.02162,0.74878
321.00000,2.87900,-0.66764,-0.00419,0.02170,0.74415,-0.66764,-0.00419,0.02170,0.74415
322.00000,2.88900,-0.67282,-0.00403,0.02174,0.73947,-0.67282,-0.00403,0.02174,0.73947
323.00000,2.89900,-0.67799,-0.00383,0.02174,0.73474,-0.67799,-0.00383,0.02174,0.73474
324.00000,2.90900,-0.68314,-0.00358,0.02173,0.72996,-0.68314,-0.00358,0.02173,0.72996
325.00000,2.91900,-0.68826,-0.00327,0.02170,0.72513,-0.68826,-0.00327,0.02170,0.72513
326.00000,2.92900,-0.69336,-0.00289,0.02171,0.72026,-0.69336,-0.00289,0.02171,0.72026
327.00000,2.93900,-0.69845,-0.00244,0.02176,0.71533,-0.69845,-0.00244,0.02176,0.71533
328.00000,2.94900,-0.70350,-0.00193,0.02184,0.71036,-0.70350,-0.00193,0.02184,0.71036
329.00000,2.95900,-0.70852,-0.00132,0.02193,0.70535,-0.70852,-0.00132,0.02193,0.70535
330.00000,2.96900,-0.71349,-0.00062,0.02204,0.70032,-0.71349,-0.00062,0.02204,0.70032
331.00000,2.97900,-0.71845,0.00018,0.02215,0.69523,-0.71845,0.00018,0.02215,0.69523
332.00000,2.98900,-0.72336,0.00107,0.02228,0.69011,-0.72336,0.00107,0.02228,0.69011
333.00000,2.99900,-0.72822,0.00202,0.02243,0.68497,-0.72822,0.00202,0.02243,0.68497
334.00000,3.00900,-0.73304,0.00302,0.02261,0.67980,-0.73304,0.00302,0.02261,0.67980
335.00000,3.01900,-0.73783,0.00407,0.02279,0.67459,-0.73783,0.00407,0.02279,0.67459
336.00000,3.02900,-0.74256,0.00515,0.02299,0.66936,-0.74256,0.00515,0.02299,0.66936
337.00000,3.03900,-0.74725,0.00626,0.02320,0.66411,-0.74725,0.00626,0.02320,0.66411
338.00000,3.04900,-0.75187,0.00737,0.02343,0.65886,-0.75187,0.00737,0.02343,0.65886
339.00000,3.05900,-0.75641,0.00842,0.02365,0.65362,-0.75641,0.00842,0.02365,0.65362
340.00000,3.06900,-0.76090,0.00939,0.02386,0.64836,-0.76090,0.00939,0.02386,0.64836
341.00000,3.07900,-0.76533,0.01027,0.02408,0.64310,-0.76533,0.01027,0.02408,0.64310
342.00000,3.08900,-0.76971,0.01106,0.02429,0.63784,-0.76971,0.01106,0.02429,0.63784
343.00000,3.09900,-0.77404,0.01175,0.02447,0.63255,-0.77404,0.01175,0.02447,0.63255
344.00000,3.10900,-0.77834,0.01236,0.02464,0.62723,-0.77834,0.01236,0.02464,0.62723
345.00000,3.11900,-0.78261,0.01286,0.02479,0.62189,-0.78261,0.01286,0.02479,0.62189
346.00000,3.12900,-0.78684,0.01328,0.02491,0.61651,-0.78684,0.01328,0.02491,0.61651
347.00000,3.13900,-0.79103,0.01361,0.02499,0.61111,-0.79103,0.01361,0.02499,0.61111
348.00000,3.14900,-0.79517,0.01385,0.02505,0.60572,-0.79517,0.01385,0.02505,0.60572
349.00000,3.15900,-0.79925,0.01400,0.02510,0.60031,-0.79925,0.01400,0.02510,0.60031
350.00000,3.16900,-0.80330,0.01405,0.02516,0.59488,-0.80330,0.01405,0.02516,0.59488
351.00000,3.17900,-0.80732,0.01403,0.02524,0.58941,-0.80732,0.01403,0.02524,0.58941
352.00000,3.18900,-0.81128,0.01394,0.02534,0.58394,-0.81128,0.01394,0.02534,0.58394
353.00000,3.19900,-0.81519,0.01380,0.02545,0.57847,-0.81519,0.01380,0.02545,0.57847
354.00000,3.20900,-0.81904,0.01364,0.02557,0.57301,-0.81904,0.01364,0.02557,0.57301
355.00000,3.21900,-0.82283,0.01343,0.02570,0.56754,-0.82283,0.01343,0.02570,0.56754
356.00000,3.22900,-0.82657,0.01320,0.02584,0.56208,-0.82657,0.01320,0.02584,0.56208
357.00000,3.23900,-0.83026,0.01294,0.02601,0.55662,-0.83026,0.01294,0.02601,0.55662
358.00000,3.24900,-0.83391,0.01264,0.02621,0.55113,-0.83391,0.01264,0.02621,0.55113
359.00000,3.25900,-0.83752,0.01233,0.02643,0.54562,-0.83752,0.01233,0.02643,0.54562
360.00000,3.26900,-0.84110,0.01202,0.02666,0.54009,-0.84110,0.01202,0.02666,0.54009
361.00000,3.27900,-0.84464,0.01171,0.02690,0.53452,-0.84464,0.01171,0.02690,0.53452
362.00000,3.28900,-0.84815,0.01139,0.02717,0.52893,-0.84815,0.01139,0.02717,0.52893
363.00000,3.29900,-0.85162,0.01107,0.02744,0.52332,-0.85162,0.01107,0.02744,0.52332
364.00000,3.30900,-0.85504,0.01076,0.02773,0.51770,-0.85504,0.01076,0.02773,0.51770
365.00000,3.31900,-0.85841,0.01047,0.02804,0.51209,-0.85841,0.01047,0.02804,0.51209
366.00000,3.32900,-0.86174,0.01019,0.02836,0.50646,-0.86174,0.01019,0.02836,0.50646
367.00000,3.33900,-0.86503,0.00991,0.02869,0.50081,-0.86503,0.00991,0.02869,0.50081
368.00000,3.34900,-0.86828,0.00965,0.02901,0.49513,-0.86828,0.00965,0.02901,0.49513
369.00000,3.35900,-0.87150,0.00941,0.02932,0.48943,-0.87150,0.00941,0.02932,0.48943
370.00000,3.36900,-0.87468,0.00918,0.02962,0.48371,-0.87468,0.00918,0.02962,0.48371
371.00000,3.37900,-0.87782,0.00900,0.02990,0.47797,-0.87782,0.00900,0.02990,0.47797
372.00000,3.38900,-0.88093,0.00884,0.03017,0.47220,-0.88093,0.00884,0.03017,0.47220
373.00000,3.39900,-0.88401,0.00871,0.03044,0.46639,-0.88401,0.00871,0.03044,0.46639
374.00000,3.40900,-0.88705,0.00861,0.03069,0.46056,-0.88705,0.00861,0.03069,0.46056
375.00000,3.41900,-0.89005,0.00857,0.03093,0.45473,-0.89005,0.00857,0.03093,0.45473
376.00000,3.42900,-0.89301,0.00859,0.03117,0.44887,-0.89301,0.00859,0.03117,0.44887
377.00000,3.43900,-0.89594,0.00866,0.03140,0.44297,-0.89594,0.00866,0.03140,0.44297
378.00000,3.44900,-0.89886,0.00880,0.03160,0.43702,-0.89886,0.00880,0.03160,0.43702
379.00000,3.45900,-0.90174,0.00899,0.03175,0.43101,-0.90174,0.00899,0.03175,0.43101
380.00000,3.46900,-0.90460,0.00922,0.03185,0.42497,-0.90460,0.00922,0.03185,0.42497
381.00000,3.47900,-0.90741,0.00950,0.03192,0.41892,-0.90741,0.00950,0.03192,0.41892
382.00000,3.48900,-0.91018,0.00982,0.03196,0.41287,-0.91018,0.00982,0.03196,0.41287
383.00000,3.49900,-0.91290,0.01016,0.03198,0.40681,-0.91290,0.01016,0.03198,0.40681
384.00000,3.50900,-0.91556,0.01054,0.03197,0.40078,-0.91556,0.01054,0.03197,0.40078
385.00000,3.51900,-0.91816,0.01096,0.03195,0.39476,-0.91816,0.01096,0.03195,0.39476
386.00000,3.52900,-0.92072,0.01140,0.03190,0.38876,-0.92072,0.01140,0.03190,0.38876
387.00000,3.53900,-0.92322,0.01186,0.03183,0.38276,-0.92322,0.01186,0.03183,0.38276
388.00000,3.54900,-0.92569,0.01236,0.03175,0.37674,-0.92569,0.01236,0.03175,0.37674
389.00000,3.55900,-0.92812,0.01286,0.03166,0.37071,-0.92812,0.01286,0.03166,0.37071
390.00000,3.56900,-0.93050,0.01337,0.03156,0.36468,-0.93050,0.01337,0.03156,0.36468
391.00000,3.57900,-0.93283,0.01389,0.03147,0.35867,-0.93283,0.01389,0.03147,0.35867
392.00000,3.58900,-0.93511,0.01440,0.03138,0.35266,-0.93511,0.01440,0.03138,0.35266
393.00000,3.59900,-0.93735,0.01492,0.03128,0.34666,-0.93735,0.01492,0.03128,0.34666
394.00000,3.60900,-0.93955,0.01544,0.03118,0.34065,-0.93955,0.01544,0.03118,0.34065
395.00000,3.61900,-0.94170,0.01596,0.03108,0.33462,-0.94170,0.01596,0.03108,0.33462
396.00000,3.62900,-0.94383,0.01645,0.03097,0.32856,-0.94383,0.01645,0.03097,0.32856
397.00000,3.63900,-0.94592,0.01692,0.03087,0.32249,-0.94592,0.01692,0.03087,0.32249
398.00000,3.64900,-0.94796,0.01736,0.03076,0.31644,-0.94796,0.01736,0.03076,0.31644
399.00000,3.65900,-0.94994,0.01777,0.03066,0.31041,-0.94994,0.01777,0.03066,0.31041
400.00000,3.66900,-0.95188,0.01817,0.03054,0.30440,-0.95188,0.01817,0.03054,0.30440
401.00000,3.67900,-0.95377,0.01855,0.03043,0.29841,-0.95377,0.01855,0.03043,0.29841
402.00000,3.68900,-0.95562,0.01891,0.03030,0.29244,-0.95562,0.01891,0.03030,0.29244
403.00000,3.69900,-0.95741,0.01924,0.03018,0.28650,-0.95741,0.01924,0.03018,0.28650
404.00000,3.70900,-0.95916,0.01955,0.03008,0.28059,-0.95916,0.01955,0.03008,0.28059
405.00000,3.71900,-0.96086,0.01983,0.03000,0.27469,-0.96086,0.01983,0.03000,0.27469
406.00000,3.72900,-0.96252,0.02007,0.02997,0.26880,-0.96252,0.02007,0.02997,0.26880
407.00000,3.73900,-0.96413,0.02030,0.02997,0.26294,-0.96413,0.02030,0.02997,0.26294
408.00000,3.74900,-0.96570,0.02048,0.03001,0.25710,-0.96570,0.02048,0.03001,0.25710
409.00000,3.75900,-0.96723,0.02064,0.03009,0.25125,-0.96723,0.02064,0.03009,0.25125
410.00000,3.76900,-0.96872,0.02078,0.03019,0.24542,-0.96872,0.02078,0.03019,0.24542
411.00000,3.77900,-0.97018,0.02091,0.03031,0.23957,-0.97018,0.02091,0.03031,0.23957
412.00000,3.78900,-0.97160,0.02103,0.03045,0.23374,-0.97160,0.02103,0.03045,0.23374
413.00000,3.79900,-0.97297,0.02113,0.03060,0.22791,-0.97297,0.02113,0.03060,0.22791
414.00000,3.80900,-0.97430,0.02121,0.03077,0.22213,-0.97430,0.02121,0.03077,0.22213
415.00000,3.81900,-0.97559,0.02129,0.03097,0.21638,-0.97559,0.02129,0.03097,0.21638
416.00000,3.82900,-0.97683,0.02136,0.03121,0.21067,-0.97683,0.02136,0.03121,0.21067
417.00000,3.83900,-0.97802,0.02143,0.03146,0.20499,-0.97802,0.02143,0.03146,0.20499
418.00000,3.84900,-0.97918,0.02151,0.03174,0.19932,-0.97918,0.02151,0.03174,0.19932
419.00000,3.85900,-0.98031,0.02159,0.03201,0.19365,-0.98031,0.02159,0.03201,0.19365
420.00000,3.86900,-0.98140,0.02167,0.03227,0.18799,-0.98140,0.02167,0.03227,0.18799
421.00000,3.87900,-0.98246,0.02174,0.03252,0.18232,-0.98246,0.02174,0.03252,0.18232
422.00000,3.88900,-0.98349,0.02182,0.03274,0.17664,-0.98349,0.02182,0.03274,0.17664
423.00000,3.89900,-0.98448,0.02189,0.03295,0.17095,-0.98448,0.02189,0.03295,0.17095
424.00000,3.90900,-0.98545,0.02194,0.03317,0.16527,-0.98545,0.02194,0.03317,0.16527
425.00000,3.91900,-0.98638,0.02200,0.03339,0.15957,-0.98638,0.02200,0.03339,0.15957
426.00000,3.92900,-0.98728,0.02205,0.03360,0.15384,-0.98728,0.02205,0.03360,0.15384
427.00000,3.93900,-0.98815,0.02209,0.03382,0.14811,-0.98815,0.02209,0.03382,0.14811
428.00000,3.94900,-0.98898,0.02213,0.03403,0.14236,-0.98898,0.02213,0.03403,0.14236
429.00000,3.95900,-0.98978,0.02218,0.03424,0.13662,-0.98978,0.02218,0.03424,0.13662
430.00000,3.96900,-0.99055,0.02224,0.03442,0.13089,-0.99055,0.02224,0.03442,0.13089
431.00000,3.97900,-0.99128,0.02233,0.03461,0.12517,-0.99128,0.02233,0.03461,0.12517
432.00000,3.98900,-0.99198,0.02241,0.03479,0.11944,-0.99198,0.02241,0.03479,0.11944
433.00000,3.99900,-0.99264,0.02251,0.03499,0.11370,-0.99264,0.02251,0.03499,0.11370
434.00000,4.00900,-0.99328,0.02262,0.03520,0.10794,-0.99328,0.02262,0.03520,0.10794
435.00000,4.01900,-0.99388,0.02274,0.03542,0.10218,-0.99388,0.02274,0.03542,0.10218
436.00000,4.02900,-0.99444,0.02287,0.03565,0.09641,-0.99444,0.02287,0.03565,0.09641
437.00000,4.03900,-0.99497,0.02300,0.03590,0.09059,-0.99497,0.02300,0.03590,0.09059
438.00000,4.04900,-0.99548,0.02315,0.03616,0.08474,-0.99548,0.02315,0.03616,0.08474
439.00000,4.05900,-0.99595,0.02331,0.03641,0.07885,-0.99595,0.02331,0.03641,0.07885
440.00000,4.06900,-0.99639,0.02345,0.03667,0.07293,-0.99639,0.02345,0.03667,0.07293
441.00000,4.07900,-0.99679,0.02357,0.03691,0.06700,-0.99679,0.02357,0.03691,0.06700
442.00000,4.08900,-0.99716,0.02364,0.03713,0.06107,-0.99716,0.02364,0.03713,0.06107
443.00000,4.09900,-0.99750,0.02366,0.03733,0.05515,-0.99750,0.02366,0.03733,0.05515
444.00000,4.10900,-0.99780,0.02361,0.03749,0.04926,-0.99780,0.02361,0.03749,0.04926
445.00000,4.11900,-0.99807,0.02349,0.03763,0.04342,-0.99807,0.02349,0.03763,0.04342
446.00000,4.12900,-0.99831,0.02329,0.03774,0.03765,-0.99831,0.02329,0.03774,0.03765
447.00000,4.13900,-0.99851,0.02305,0.03780,0.03197,-0.99851,0.02305,0.03780,0.03197
448.00000,4.14900,-0.99868,0.02278,0.03781,0.02637,-0.99868,0.02278,0.03781,0.02637
449.00000,4.15900,-0.99882,0.02248,0.03777,0.02081,-0.99882,0.02248,0.03777,0.02081
450.00000,4.16900,-0.99893,0.02217,0.03768,0.01530,-0.99893,0.02217,0.03768,0.01530
451.00000,4.17900,-0.99901,0.02185,0.03753,0.00984,-0.99901,0.02185,0.03753,0.00984
452.00000,4.18900,-0.99906,0.02154,0.03733,0.00442,-0.99906,0.02154,0.03733,0.00442
453.00000,4.19900,-0.99909,0.02127,0.03709,-0.00102,-0.99909,0.02127,0.03709,-0.00102
454.00000,4.20900,-0.99908,0.02103,0.03681,-0.00647,-0.99908,0.02103,0.03681,-0.00647
455.00000,4.21900,-0.99905,0.02083,0.03649,-0.01197,-0.99905,0.02083,0.03649,-0.01197
456.00000,4.22900,-0.99898,0.02067,0.03612,-0.01746,-0.99898,0.02067,0.03612,-0.01746
457.00000,4.23900,-0.99889,0.02056,0.03573,-0.02290,-0.99889,0.02056,0.03573,-0.02290
458.00000,4.24900,-0.99877,0.02050,0.03532,-0.02829,-0.99877,0.02050,0.03532,-0.02829
459.00000,4.25900,-0.99861,0.02048,0.03489,-0.03367,-0.99861,0.02048,0.03489,-0.03367
460.00000,4.26900,-0.99843,0.02048,0.03445,-0.03904,-0.99843,0.02048,0.03445,-0.03904
461.00000,4.27900,-0.99822,0.02052,0.03401,-0.04443,-0.99822,0.02052,0.03401,-0.04443
462.00000,4.28900,-0.99798,0.02060,0.03357,-0.04984,-0.99798,0.02060,0.03357,-0.04984
463.00000,4.29900,-0.99771,0.02072,0.03315,-0.05526,-0.99771,0.02072,0.03315,-0.05526
464.00000,4.30900,-0.99740,0.02090,0.03275,-0.06072,-0.99740,0.02090,0.03275,-0.06072
465.00000,4.31900,-0.99705,0.02115,0.03237,-0.06626,-0.99705,0.02115,0.03237,-0.06626
466.00000,4.32900,-0.99667,0.02148,0.03201,-0.07185,-0.99667,0.02148,0.03201,-0.07185
467.00000,4.33900,-0.99625,0.02186,0.03168,-0.07744,-0.99625,0.02186,0.03168,-0.07744
468.00000,4.34900,-0.99581,0.02229,0.03138,-0.08300,-0.99581,0.02229,0.03138,-0.08300
469.00000,4.35900,-0.99533,0.02276,0.03111,-0.08853,-0.99533,0.02276,0.03111,-0.08853
470.00000,4.36900,-0.99482,0.02326,0.03087,-0.09403,-0.99482,0.02326,0.03087,-0.09403
471.00000,4.37900,-0.99428,0.02378,0.03066,-0.09954,-0.99428,0.02378,0.03066,-0.09954
472.00000,4.38900,-0.99370,0.02433,0.03048,-0.10502,-0.99370,0.02433,0.03048,-0.10502
473.00000,4.39900,-0.99310,0.02489,0.03032,-0.11052,-0.99310,0.02489,0.03032,-0.11052
474.00000,4.40900,-0.99246,0.02549,0.03019,-0.11600,-0.99246,0.02549,0.03019,-0.11600
475.00000,4.41900,-0.99180,0.02611,0.03008,-0.12146,-0.99180,0.02611,0.03008,-0.12146
476.00000,4.42900,-0.99110,0.02675,0.03000,-0.12691,-0.99110,0.02675,0.03000,-0.12691
477.00000,4.43900,-0.99037,0.02742,0.02995,-0.13235,-0.99037,0.02742,0.02995,-0.13235
478.00000,4.44900,-0.98961,0.02809,0.02991,-0.13777,-0.98961,0.02809,0.02991,-0.13777
479.00000,4.45900,-0.98883,0.02875,0.02989,-0.14317,-0.98883,0.02875,0.02989,-0.14317
480.00000,4.46900,-0.98801,0.02941,0.02987,-0.14856,-0.98801,0.02941,0.02987,-0.14856
481.00000,4.47900,-0.98717,0.03007,0.02986,-0.15395,-0.98717,0.03007,0.02986,-0.15395
482.00000,4.48900,-0.98630,0.03072,0.02984,-0.15930,-0.98630,0.03072,0.02984,-0.15930
483.00000,4.49900,-0.98540,0.03135,0.02982,-0.16464,-0.98540,0.03135,0.02982,-0.16464
484.00000,4.50900,-0.98448,0.03197,0.02978,-0.16997,-0.98448,0.03197,0.02978,-0.16997
485.00000,4.51900,-0.98353,0.03256,0.02973,-0.17530,-0.98353,0.03256,0.02973,-0.17530
486.00000,4.52900,-0.98255,0.03314,0.02967,-0.18063,-0.98255,0.03314,0.02967,-0.18063
487.00000,4.53900,-0.98154,0.03370,0.02959,-0.18593,-0.98154,0.03370,0.02959,-0.18593
488.00000,4.54900,-0.98052,0.03425,0.02951,-0.19117,-0.98052,0.03425,0.02951,-0.19117
489.00000,4.55900,-0.97947,0.03478,0.02943,-0.19637,-0.97947,0.03478,0.02943,-0.19637
490.00000,4.56900,-0.97840,0.03529,0.02935,-0.20154,-0.97840,0.03529,0.02935,-0.20154
491.00000,4.57900,-0.97732,0.03580,0.02926,-0.20668,-0.97732,0.03580,0.02926,-0.20668
492.00000,4.58900,-0.97621,0.03629,0.02917,-0.21178,-0.97621,0.03629,0.02917,-0.21178
493.00000,4.59900,-0.97508,0.03675,0.02908,-0.21685,-0.97508,0.03675,0.02908,-0.21685
494.00000,4.60900,-0.97393,0.03719,0.02898,-0.22188,-0.97393,0.03719,0.02898,-0.22188
495.00000,4.61900,-0.97277,0.03760,0.02889,-0.22688,-0.97277,0.03760,0.02889,-0.22688
496.00000,4.62900,-0.97158,0.03798,0.02880,-0.23185,-0.97158,0.03798,0.02880,-0.23185
497.00000,4.63900,-0.97038,0.03834,0.02871,-0.23678,-0.97038,0.03834,0.02871,-0.23678
498.00000,4.64900,-0.96916,0.03867,0.02862,-0.24169,-0.96916,0.03867,0.02862,-0.24169
499.00000,4.65900,-0.96792,0.03899,0.02853,-0.24658,-0.96792,0.03899,0.02853,-0.24658
500.00000,4.66900,-0.96665,0.03929,0.02844,-0.25146,-0.96665,0.03929,0.02844,-0.25146
501.00000,4.67900,-0.96537,0.03958,0.02837,-0.25632,-0.96537,0.03958,0.02837,-0.25632
502.00000,4.68900,-0.96406,0.03986,0.02830,-0.26114,-0.96406,0.03986,0.02830,-0.26114
503.00000,4.69900,-0.96274,0.04013,0.02824,-0.26594,-0.96274,0.04013,0.02824,-0.26594
504.00000,4.70900,-0.96140,0.04041,0.02820,-0.27070,-0.96140,0.04041,0.02820,-0.27070
505.00000,4.71900,-0.96004,0.04069,0.02816,-0.27546,-0.96004,0.04069,0.02816,-0.27546
506.00000,4.72900,-0.95865,0.04096,0.02813,-0.28023,-0.95865,0.04096,0.02813,-0.28023
507.00000,4.73900,-0.95723,0.04120,0.02809,-0.28500,-0.95723,0.04120,0.02809,-0.28500
508.00000,4.74900,-0.95579,0.04142,0.02804,-0.28976,-0.95579,0.04142,0.02804,-0.28976
509.00000,4.75900,-0.95433,0.04162,0.02798,-0.29450,-0.95433,0.04162,0.02798,-0.29450
510.00000,4.76900,-0.95287,0.04181,0.02792,-0.29920,-0.95287,0.04181,0.02792,-0.29920
511.00000,4.77900,-0.95139,0.04200,0.02787,-0.30384,-0.95139,0.04200,0.02787,-0.30384
512.00000,4.78900,-0.94991,0.04218,0.02783,-0.30842,-0.94991,0.04218,0.02783,-0.30842
513.00000,4.79900,-0.94841,0.04236,0.02780,-0.31297,-0.94841,0.04236,0.02780,-0.31297
514.00000,4.80900,-0.94690,0.04254,0.02777,-0.31748,-0.94690,0.04254,0.02777,-0.31748
515.00000,4.81900,-0.94539,0.04272,0.02774,-0.32195,-0.94539,0.04272,0.02774,-0.32195
516.00000,4.82900,-0.94386,0.04290,0.02771,-0.32639,-0.94386,0.04290,0.02771,-0.32639
517.00000,4.83900,-0.94231,0.04307,0.02768,-0.33079,-0.94231,0.04307,0.02768,-0.33079
518.00000,4.84900,-0.94076,0.04321,0.02767,-0.33518,-0.94076,0.04321,0.02767,-0.33518
519.00000,4.85900,-0.93918,0.04335,0.02765,-0.33955,-0.93918,0.04335,0.02765,-0.33955
520.00000,4.86900,-0.93759,0.04347,0.02765,-0.34391,-0.93759,0.04347,0.02765,-0.34391
521.00000,4.87900,-0.93597,0.04357,0.02765,-0.34827,-0.93597,0.04357,0.02765,-0.34827
522.00000,4.88900,-0.93434,0.04365,0.02765,-0.35261,-0.93434,0.04365,0.02765,-0.35261
523.00000,4.89900,-0.93269,0.04373,0.02765,-0.35694,-0.93269,0.04373,0.02765,-0.35694
524.00000,4.90900,-0.93103,0.04379,0.02764,-0.36126,-0.93103,0.04379,0.02764,-0.36126
525.00000,4.91900,-0.92934,0.04385,0.02764,-0.36557,-0.92934,0.04385,0.02764,-0.36557
526.00000,4.92900,-0.92764,0.04392,0.02761,-0.36986,-0.92764,0.04392,0.02761,-0.36986
527.00000,4.93900,-0.92592,0.04400,0.02759,-0.37413,-0.92592,0.04400,0.02759,-0.37413
